Column1;id_tweet;link;stream_group;text_orig;Commercial;POLITICS;ED;Family;ED_patience;ProED;Offensive;Informative;Scientific;Sad;hashtag;Columna2;Columna3
326;1,31855E+34;https://twitter.com/tinybird420/status/1318553305816158209;1;CW: Alcohol, food, drugs Two shots down at 10am... I don't have a problem right lol? ri..right????😅;0;0;1;0;1;0;0;0;0;0;[];;
332;1,31855E+34;https://twitter.com/justmarisaxox/status/1318553724898447362;1;pretty proud of this ✨transformation ✨ with the help of @katieaustin ! kicked anorexia’s ass 💪🏻💪🏻 https://t.co/FEfb2Eohoa;0;0;1;0;1;0;0;0;0;2;[];;
352;1,31856E+34;https://twitter.com/fustinusdino/status/1318556912275890176;1;We are dieing is it bad to protest about falled government no good road,no lights, no food, please you people should come to our aid Nigeria is in big problem#ENDBADGOVERMENT @UN @renoomokri @UN @BBCWorld @cnni @AJEnglish;0;1;0;0;0;0;0;1;0;0;['ENDBADGOVERMENT'];;
357;1,31856E+33;https://twitter.com/Ana___Winter/status/1318557554369318913;1;Skinny People were thin because i'd rather hunger #anorexia;0;0;1;;1;1;1;0;0;;['anorexia'];;
362;1,31856E+34;https://twitter.com/Vishwas29753903/status/1318558374611529731;1;"Your one vote for Modi has pushed millions of Indians into hunger &amp; poverty. Next time a kid knocks on your car window at a traffic signal, asking for food/money, just know that you're part of the problem that put him on the street. #GlobalHungerIndex2020";0;1;0;;0;0;0;1;0;;['GlobalHungerIndex2020'];;
374;1,31856E+34;https://twitter.com/alrighhhtt/status/1318559971576000522;1;I can’t believe I have anorexia like if I have more than 500 calories in a day I get so upset about it;0;0;1;0;1;1;0;0;0;1;[];;
377;1,31856E+33;https://twitter.com/Sindhi_Chokrii/status/1318560031961382917;1;You can make your point without invalidating someone else's struggle.  Being called anorexic isn't a fun experience too. What's the point of pulling each other down?;0;0;1;0;1;1;0;0;0;1;[];;
378;1,31856E+34;https://twitter.com/onlygangstashit/status/1318560228154216448;1;literally eating one meal a day from now until thanksgiving so I can binge eat that whole weekend.;0;0;1;0;1;1;0;0;0;0;[];;
379;1,31856E+33;https://twitter.com/kcalsforlosers/status/1318560347998031875;1;my friends and family: *worrying about my weightless, commenting on my lack of eating, calling me anorexic as a joke* my disordered ass: SO YOU THINK IM SKINNNNYYYYYYYYYYYYYY;0;0;1;0;1;0;0;0;0;0;[];;
381;1,31856E+34;https://twitter.com/BuryMercury/status/1318560491413729280;1;A senior GP has described continuing national failures to protect patients with anorexia at the inquest into the death of a university student. https://t.co/pGjI2DMFFl;0;0;1;0;0;0;0;1;1;0;[];;
382;1,31856E+34;https://twitter.com/charu202/status/1318560511026483208;1;"I've seen students sleeping through online lectures at home. Joining for sake of attendance. Lying in bed with laptop on chest. No schedule of bathing,sleeping or eating. Excessive eating. Netflix binge watching. Relying on Google for online open exams &amp; scoring even better";0;0;1;0;0;0;0;0;0;0;[];;
383;1,31856E+33;https://twitter.com/ummlater/status/1318560577690664963;1;I’ve struggled nearly my whole life with mental illness. I suffered from severe abuse and trauma as a child and this has resulted debilitating complex PTSD, depression, generalised anxiety and ADHD. I have won my battle with anorexia, but still struggle with body image issues.;0;0;1;0;1;0;0;0;0;0;[];;
387;1,31856E+34;https://twitter.com/tinywaluigi/status/1318560764278546433;1;honestly i’ve been stuck in the worst restrict binge cycle ever and it’s getting worse and i gained a lot of weight and i was so much more happy in recovery :( i just wanna be okay;0;0;1;0;1;0;0;0;0;0;[];;
390;1,31856E+34;https://twitter.com/ShookieBee/status/1318561174670147589;1;Shwoogity 😎 #proana #bullimia #ana #anorexia https://t.co/982MmiVThJ;0;0;1;0;1;1;0;0;0;2;['proana', 'bullimia', 'ana', 'anorexia'];;
394;1,31856E+34;https://twitter.com/daintxmiku/status/1318561352571588608;1;ugh im fkn cold all the time someone pls tell me im the best anorexic;0;0;1;0;1;1;0;0;0;0;[];;
404;1,31856E+34;https://twitter.com/SamiraPort/status/1318562617741496321;1;"Struggle of overeating or even binge eating? Watch my latest video &amp; finally quit #bingeeating 😊              https://t.co/ChtWnxK1UB #diet #healthylifestyle #healthyeating https://t.co/CzJo9n0Svl";0;0;1;0;0;0;0;1;1;0;['bingeeating', 'diet', 'healthylifestyle', 'healthyeating'];;
406;1,31856E+34;https://twitter.com/DOIEKCAL/status/1318563101000798209;1;ik that 900+ cals is still restriction and i can lose weight eating more n exercising but i either binge or eat 200 cals a day;0;0;1;0;1;1;0;0;0;0;[];;
410;1,31856E+34;https://twitter.com/sk1nnyg1rI/status/1318563972669411330;1;i don’t know wether to try more high restriction because only eating like 200cals makes me binge more often. high restriction do be scary tho;0;0;1;0;1;1;0;0;0;1;[];;
413;1,31856E+34;https://twitter.com/Amandaj92187616/status/1318564286843662337;1;Like as a woman how do we ever win? Like when cooking.. you have no idea how much every kid or adult will eat so it’s always a guess and if you make to much and food goes to waste it’s a problem. You make to little and everyone is still starving.. literally cant win 😕;0;0;0;0;0;0;0;0;0;0;[];;
414;1,31856E+34;https://twitter.com/mjcals/status/1318564568919146496;1;searched “anorexia” and honestly thinspo https://t.co/RColCri0Wu;0;0;1;0;1;0;0;0;0;0;[];;
418;1,31857E+33;https://twitter.com/emxpls/status/1318565285796995073;1;I’m class 2 obese. I used to be anorexic. I want to lose half my body weight just to spite my ex. I struggle to lose weight because I starve myself and then binge. I have a love/hate relationship with carbs and chocolate because I chase dopamine.;0;0;1;0;1;0;0;0;0;1;[];;
420;1,31857E+34;https://twitter.com/B_David33/status/1318565316914532353;1;@pussy4prezident Because that’s what society has created for young women growing up. Instead of loving who they are and what they have they glorify the unhealthy bodies from mental issues like anorexia, also body augmentation.;0;0;1;0;0;0;0;0;0;0;[];;
421;1,31857E+34;https://twitter.com/KaziwiMania/status/1318565744859381760;1;Anorexic people just need a snickers. You aren't you when you're hungry.;0;0;1;0;0;0;0;0;0;0;[];;
422;1,31857E+33;https://twitter.com/mentaldaily_com/status/1318565755412221952;1;Higher-calorie diets could lead to a speedier recovery in patients with anorexia nervosa, study shows https://t.co/mipX3nrhHN #mentalhealth #diet #anorexia;0;0;1;0;0;0;0;1;1;0;['mentalhealth', 'diet', 'anorexia'];;
423;1,31857E+34;https://twitter.com/lovebillybragg/status/1318565839575056384;1;#AnorexiaNervosa – A Father and Daughter Perspective -Highlights from RCPsychIC 2019  #EatingDisorders #mentalhealth  https://t.co/iq3GH5ce6C;0;0;1;0;1;0;0;1;1;0;['AnorexiaNervosa', 'EatingDisorders', 'mentalhealth'];;
425;1,31857E+34;https://twitter.com/milkylbs/status/1318566122011111424;1; thank you for replying, i just described some of my feelings ed wise and because i also told her i have alot of anxiety she gave me this (told my mom therapists tend to give a low amount to people who suffer from anorexia) but were getting a second opinion from another therapist;0;0;1;0;1;0;0;0;0;1;[];;
426;1,31857E+33;https://twitter.com/KimRatcliffe/status/1318566228697305091;1;Do not waste time thinking about what you could have done differently. Keep your eyes on the road ahead and do it differently now. #anorexia #eatingdisorder #recovery #nevergiveup #alwayskeepfighting https://t.co/YalYzclBDM;0;0;1;0;1;0;0;1;0;0;['anorexia', 'eatingdisorder', 'recovery', 'nevergiveup', 'alwayskeepfighting'];2001;
440;1,31857E+34;https://twitter.com/Venomnymous/status/1318568006553804800;1;The #Syndemic propaganda is hitting on a global level. https://t.co/XYkEnKS5pk Read my post covering this new narrative that’s playing out https://t.co/7KEb4xdAwU  Or watch part 1 of my video presentation https://t.co/nCcaNP6EaR https://t.co/v1UG5ZoqSr;0;1;0;;0;0;0;0;0;;['Syndemic'];;
441;1,31857E+34;https://twitter.com/CarolynCRossMD/status/1318568015135461376;1;If you struggle with binge eating, binge eating disorder, emotional eating or food addiction, getting thin(ner) won't fix your childhood experiences.⠀ Watch this : ⁣https://t.co/T6dPFcqrXE⠀ https://t.co/HlWSX1v0Ow;0;0;1;0;0;0;0;1;1;0;[];;
443;1,31857E+33;https://twitter.com/thepasatova/status/1318568362306392065;1;Binge eating makes me sad :( #eatingdisorder #bingeeating https://t.co/0jjf7YrVyc;0;0;1;0;1;0;1;0;0;0;['eatingdisorder', 'bingeeating'];;
448;1,31857E+34;https://twitter.com/skinnykinnie/status/1318568646269165572;1;im not the perfect anorexic by any means but at least my period is always 1-2 weeks late 😅;0;0;1;0;0;0;0;1;1;0;[];;
458;1,31857E+34;https://twitter.com/igetheadaches_/status/1318569631972548609;1;Nah i binge eat for days 😩😩;0;0;1;0;1;0;0;0;0;1;[];;
459;1,31857E+34;https://twitter.com/hasamiblr/status/1318569753900945409;1;yes, i am best anorexic. why? i dont drink diet soda bc its nasty and water tastes better;0;0;1;0;1;0;0;0;0;1;[];;
464;1,31857E+33;https://twitter.com/MimiTexasAngel/status/1318570389396688896;1;@POTUS = Nationalist  @JoeBiden = Segregationist  We have no chance of substantial change w/ Joe  NO  Healthcare  Cannabis food is our healthcare Jim Crow made food a felony to stop folks from smoking a vegetable ~  #COVID19 endorses @BernieSanders #NotMeUs #ForThePeople #vote;0;1;0;;0;0;0;1;0;;['COVID19', 'NotMeUs', 'ForThePeople', 'vote'];;
465;1,31857E+33;https://twitter.com/BassKodi/status/1318570571676798976;1;@USNewsHealth @TestKitchen to keto dieters food preparation is the key to your success. The problem is finding the perfect meal for your needs. Get your free keto recipes book here https://t.co/9jbsFCTXTQ;0;0;0;0;0;0;0;1;1;0;[];;
467;1,31857E+34;https://twitter.com/TonytheTigerfan/status/1318570727075909633;1;He will put more than 2 million out of work. Most fast-food chains will go automated. Which will put several million people out of work. 3.5 million just from fast food. Then he will close the mines. Greatly reduce the oil and gas workers. He doesn't think and that's a problem.;0;0;0;0;0;0;0;1;1;0;[];;
469;1,31857E+33;https://twitter.com/BBCCambs/status/1318570736630616064;1;Eating disorder inquest : Anorexia monitoring nationally 'a deep concern' https://t.co/nnRAzMlRKB;0;0;1;0;0;0;0;1;1;0;[];;
471;1,31857E+34;https://twitter.com/hyekcal/status/1318571008593334272;1;why am i only gaining .4 a day when i’m eating like fucking crazy i remember i used to be able to binge and gain like 3 pounds overnight;0;0;1;0;1;0;0;0;0;1;[];;
475;1,31857E+33;https://twitter.com/oatcore/status/1318571546433277952;1;all of the replies being like no calories i am the worst anorexic;0;0;1;0;1;0;0;0;0;1;[];;
477;1,31857E+33;https://twitter.com/BenefitsMind/status/1318571730852564993;1;The problem extends to Food and Drug Administration and National Institutes of Health datasets used in a recent study appearing in Reproductive Toxicology. #ai #technology #BigData #ML https://t.co/DFvh6gNA38;0;0;0;0;0;0;0;1;1;0;['ai', 'technology', 'BigData', 'ML'];;
478;1,31857E+34;https://twitter.com/WeAreAllEarth/status/1318571819398561794;1;Giving #PPP to gyms and restaurants while doing NOTHING about the pandemic was a waste.   Why keep employees when you have no customers? Paying The People to could keep gym memberships and order restaurant food would have done so much more good than giving trillions to airlines.;0;1;0;0;0;0;0;1;0;0;['PPP'];;
491;1,31857E+33;https://twitter.com/lilposybb/status/1318573780160172033;1;my sister-in-law called me an anorexic after i really pushed myself and finished my entire breakfast at a restaurant 🤡 wtf;0;0;1;0;1;0;0;0;0;1;[];;
510;1,31858E+34;https://twitter.com/taengykcal/status/1318575924221194241;1;claiming that an EATING DISORDER is misogynistic feeds into the idea that men dont have it. take several seats;0;0;1;0;0;0;0;0;0;1;[];;
511;1,31858E+33;https://twitter.com/fucklanalol/status/1318576330162774023;1;new to edtwt!! ⋆ ♥ zeph ♥ edtwt/thinspo/fatspo/meanspo ♥ i like kpop (?)  ♥ current bmi: 13,7 ♥ cw: 40 kg ♥ i don't have a gw yet ♥ my dms r open for venting or support! :D rt/like to be moots!! ifb :)) #EDtwt #thinsp0 #fatspo #meansp0 #bodycheck #anorexia https://t.co/9tUZmd9noF;0;0;1;;1;1;1;0;0;;['EDtwt', 'thinsp0', 'fatspo', 'meansp0', 'bodycheck', 'anorexia'];;
516;1,31858E+34;https://twitter.com/EDmirrormirror/status/1318576763992182785;1;More than 50 percent of individuals with anorexia nervosa have a co-occurring disorder.  https://t.co/L6cQEze8ty https://t.co/eYPm9pjqsc;0;0;1;0;0;0;0;1;1;0;[];;
519;1,31858E+32;https://twitter.com/ronjiip/status/1318576934175920128;1;Binge eating again and again and again...;0;0;1;0;0;0;0;0;0;1;[];;
521;1,31858E+33;https://twitter.com/CUCSnyc/status/1318577129370624002;1;Food insecurity, like COVID, hasn’t affected New Yorkers equally-but tackling this problem is going to take all of us working together. Every day #CUCSConnects helps New Yorkers access SNAP and other income support to keep individuals and families fed.  How can you get involved? https://t.co/lzPwaT1Rjw;0;1;0;;0;0;0;1;0;;['CUCSConnects'];;
523;1,31858E+34;https://twitter.com/johnnygotm/status/1318577324674211840;1;Most people are soft. We've been raised to believe that any little bit of hunger is a problem and we need a junk snack to rescue us from the big bad wolf of hunger. Toughen up, go for a walk, and implement a regular meal schedule of real food.;0;0;1;0;0;0;0;1;0;0;[];;
526;1,31858E+34;https://twitter.com/elvismerzlinkin/status/1318578054449553408;1;@dietpepsibleep YES !!! Best anorexic icon❤️;0;0;1;0;1;1;0;0;0;2;[];;
527;1,31858E+34;https://twitter.com/BBCNorfolk/status/1318578082446454786;1;Eating disorder inquest : Anorexia monitoring nationally 'a deep concern' https://t.co/jVq3AexRRm;0;0;1;0;0;0;0;1;0;0;[];;
528;1,31858E+34;https://twitter.com/CUCSnyc/status/1318578097726304263;1;Food insecurity, like COVID, hasn’t affected New Yorkers equally - but tackling this problem is going to take all of us working together. Every day #CUCSConnects helps New Yorkers access SNAP and other income support to keep individuals and families fed. https://t.co/Zm3ONWdMoU;0;1;0;;0;0;0;1;0;;['CUCSConnects'];;
532;1,31858E+34;https://twitter.com/smollilith/status/1318578680600383491;1;@dietpepsibleep also soos and gf layout , u are def the BEST anorexic !!;0;0;1;0;1;1;0;0;0;2;[];2001;
534;1,31858E+34;https://twitter.com/DScott76802270/status/1318578945034383360;1;"Better economy, smaller government with lower taxes made with strong business models, more people working &amp; tax for government with stronger economy.  Democrats will have us in food lines and taxed into the poor house.";0;1;0;0;0;0;0;0;0;0;[];;
538;1,31858E+33;https://twitter.com/QuanterixSimoa/status/1318579332454010886;1;New study suggests higher serum NfL levels in women with anorexia nervosa 30 years after onset. https://t.co/4mTSpQZ9hi #publicationalert https://t.co/3Onk74LfDg;0;0;1;;0;0;0;1;1;;['publicationalert'];;
542;1,31858E+34;https://twitter.com/VALYJAY/status/1318579742929551360;1;my brother caught me laughing at the anorexia stock photos… bye 🚶‍♀️🚶‍♀️🚶‍♀️ https://t.co/AJIO8BZ7Pw;0;0;1;0;0;0;0;0;0;0;[];;
547;1,31858E+34;https://twitter.com/NirvelliM/status/1318580316227907585;1;"We were told we could keep our current health insurance coverage.  That was a lie.  Police abuse in black communities was still very much a problem.  People were given free phones, a lot of food stamps &amp; allowed to stay on the dole.   #USPolitics";0;1;0;0;0;0;0;1;0;0;['USPolitics'];;
549;1,31858E+33;https://twitter.com/skinniVenus/status/1318580873076396033;1;yeah i’m anorexic but i still eat these bitches up https://t.co/mgEjlIhp65;0;0;1;0;1;1;1;0;0;0;[];;
566;1,31858E+34;https://twitter.com/AnnaCabeca/status/1318582672017457154;1;Binge eating happens to all of us, whether due to addiction or emotional trauma. Today, I’m joined by @GlennLivingston to talk about how he cured himself of binge eating by following four simple rules.  Listen in here: https://t.co/Ajqps6HnUX https://t.co/qEPrMdyTd1;0;0;1;0;0;0;0;1;0;0;[];;
