;id_row;id;id_tweet;url_tweet;text_orig;ED_Patient;ProED;informative;scientific;hashtags;falcon2_responses;entities_instances_wikidata;entities_labels_wikidata;entities_instances_wikidata_cleaned;entities_labels_wikidata_cleaned;spacy_entities_ids;spacy_entities_urls;spacy_entities_labels
656;656;1,33E+34;https://twitter.com/softicecream134/status/1325886905251209217;1;What I’m currently taking #ed #edtwt #edtwtr #proana #proanatwt #ana #anorexia #anorexic #anorexiatips #eatingdisorder https://t.co/vyYU6KK5JZ;1;1;0;0;['ed', 'edtwt', 'edtwtr', 'proana', 'proanatwt', 'ana', 'anorexia', 'anorexic', 'anorexiatips', 'eatingdisorder'];"{""entities_wikidata"":[[""<http://www.wikidata.org/entity/Q37156>"",""I\u2019m currently""],[""<http://www.wikidata.org/entity/Q1134452>"",""i\u2019m currently taking ed""],[""<http://www.wikidata.org/entity/Q44484>"",""ed edtwt edtwtr proana proanatwt ana anorexia anorexic anorexiatips eatingdisorder https://tco/vyyu6kk5jz""]],""relations_wikidata"":[[""<http://www.wikidata.org/entity/P921>"",""taking""]]}
";['http://www.wikidata.org/entity/Q37156', 'http://www.wikidata.org/entity/Q1134452', 'http://www.wikidata.org/entity/Q44484'];['I’m currently', 'i’m currently taking ed', 'ed edtwt edtwtr proana proanatwt ana anorexia anorexic anorexiatips eatingdisorder https://tco/vyyu6kk5jz'];[];[];[1143151, 1143151, 11175, 373822, 254327];['https://www.wikidata.org/wiki/Q1143151', 'https://www.wikidata.org/wiki/Q1143151', 'https://www.wikidata.org/wiki/Q11175', 'https://www.wikidata.org/wiki/Q373822', 'https://www.wikidata.org/wiki/Q254327'];['Pro-ana', 'Pro-ana', 'circumflex', 'eating disorder', 'anorexia']
657;657;1,33E+34;https://twitter.com/aedweb/status/1325894687547412486;1;A comparison of eating disorder symptomatology, psychological distress and psychosocial function between early, typical and later onset anorexia nervosa | Journal of Eating Disorders | Full Text https://t.co/97INZ4PY4X;0;0;1;1;[];"{""entities_wikidata"":[[""<http://www.wikidata.org/entity/Q577714>"",""comparison""],[""<http://www.wikidata.org/entity/Q15752483>"","" onset anorexia nervosa | journal of eating disorders | full text https://tco/97inz4py4x""]],""relations_wikidata"":[[""<http://www.wikidata.org/entity/P921>"",""eating""]]}
";['http://www.wikidata.org/entity/Q577714', 'http://www.wikidata.org/entity/Q15752483'];['comparison', ' onset anorexia nervosa | journal of eating disorders | full text https://tco/97inz4py4x'];[];[];[577714, 12136, 186302, 11348, 131749, 1045719];['https://www.wikidata.org/wiki/Q577714', 'https://www.wikidata.org/wiki/Q12136', 'https://www.wikidata.org/wiki/Q186302', 'https://www.wikidata.org/wiki/Q11348', 'https://www.wikidata.org/wiki/Q131749', 'https://www.wikidata.org/wiki/Q1045719'];['comparison', 'disease', 'distraint', 'function', 'anorexia nervosa', 'extended file system']
658;658;1,33E+34;https://twitter.com/softicecream134/status/1325937594899832832;1;Last time I ana was with me I lost more than a stone in a month and it was literally the best thing ever. I even passed out once and every time I stood up the head rush was SO INTENSE #EDtwt #edtwt #proana #anorexic #ed;1;1;0;0;['EDtwt', 'edtwt', 'proana', 'anorexic', 'ed'];"{""entities_wikidata"":[[""<http://www.wikidata.org/entity/Q255614>"",""Stone in a month""],[""<http://www.wikidata.org/entity/Q192257>"",""Literally the best thing""],[""<http://www.wikidata.org/entity/Q167469>"",""head rush""],[""<http://www.wikidata.org/entity/Q1665745>"",""Intense""],[""<http://www.wikidata.org/entity/Q1433947>"",""edtwt edtwt""],[""<http://www.wikidata.org/entity/Q159540>"",""Anorexic ed""]],""relations_wikidata"":[[""<http://www.wikidata.org/entity/P31>"",""ana""],[""<http://www.wikidata.org/entity/P734>"",""lost""],[""<http://www.wikidata.org/entity/P131>"",""passed""],[""<http://www.wikidata.org/entity/P577>"",""time""],[""<http://www.wikidata.org/entity/P577>"",""time""]]}
";['http://www.wikidata.org/entity/Q255614', 'http://www.wikidata.org/entity/Q192257', 'http://www.wikidata.org/entity/Q167469', 'http://www.wikidata.org/entity/Q1665745', 'http://www.wikidata.org/entity/Q1433947', 'http://www.wikidata.org/entity/Q159540'];['Stone in a month', 'Literally the best thing', 'head rush', 'Intense', 'edtwt edtwt', 'Anorexic ed'];[];[];[1143151, 11471, 254327, 1131660, 5151, 4896819, 11471, 373822];['https://www.wikidata.org/wiki/Q1143151', 'https://www.wikidata.org/wiki/Q11471', 'https://www.wikidata.org/wiki/Q254327', 'https://www.wikidata.org/wiki/Q1131660', 'https://www.wikidata.org/wiki/Q5151', 'https://www.wikidata.org/wiki/Q4896819', 'https://www.wikidata.org/wiki/Q11471', 'https://www.wikidata.org/wiki/Q5689220', 'https://www.wikidata.org/wiki/Q373822'];['Pro-ana', 'time', 'anorexia', 'stone', 'month', 'Best Thing', 'time', 'eating disorder']
659;659;1,33E+34;https://twitter.com/CaloriesProper/status/1325943753073418241;1;"study: intermittent fasting predicted onset of bulemia nervosa and binge eating disorder over a 5-year follow-up https://t.co/ZCka7bqgDh declared a ""strong risk factor"" https://t.co/YfoSG3x8yV";0;0;1;1;[];"{""entities_wikidata"":[[""<http://www.wikidata.org/entity/Q1097957>"",""study: intermittent""],[""<http://www.wikidata.org/entity/Q21133790>"",""study: intermittent fasting""],[""<http://www.wikidata.org/entity/Q2803665>"",""onset of bulemia nervosa""],[""<http://www.wikidata.org/entity/Q863746>"",""Binge""],[""<http://www.wikidata.org/entity/Q33206400>"",""eating disorder""],[""<http://www.wikidata.org/entity/Q44484>"",""5-year follow-up https://tco/zcka7bqgdh""],[""<http://www.wikidata.org/entity/Q44484>"",""\""strong risk factor\"" https://tco/yfosg3x8yv""]],""relations_wikidata"":[[""<http://www.wikidata.org/entity/P1435>"",""fasting""],[""<http://www.wikidata.org/entity/P1773>"",""predicted""],[""<http://www.wikidata.org/entity/P921>"",""eating""],[""<http://www.wikidata.org/entity/P1050>"",""disorder""]]}
";['http://www.wikidata.org/entity/Q1097957', 'http://www.wikidata.org/entity/Q21133790', 'http://www.wikidata.org/entity/Q2803665', 'http://www.wikidata.org/entity/Q863746', 'http://www.wikidata.org/entity/Q33206400', 'http://www.wikidata.org/entity/Q44484', 'http://www.wikidata.org/entity/Q44484'];"['study: intermittent', 'study: intermittent fasting', 'onset of bulemia nervosa', 'Binge', 'eating disorder', '5-year follow-up https://tco/zcka7bqgdh', '""strong risk factor"" https://tco/yfosg3x8yv']";['http://www.wikidata.org/entity/Q2303219', 'http://www.wikidata.org/entity/Q373822'];['Binge', 'eating disorder'];[1666254, 3882778, 6996904, 12136, 577, 122894];['https://www.wikidata.org/wiki/Q1666254', 'https://www.wikidata.org/wiki/Q3882778', 'https://www.wikidata.org/wiki/Q6996904', 'https://www.wikidata.org/wiki/Q12136', 'https://www.wikidata.org/wiki/Q577', 'https://www.wikidata.org/wiki/Q122894', 'https://www.wikidata.org/wiki/Q1475848'];['intermittent fasting', 'Onset', 'Nervosa', 'disease', 'year', 'Planck constant']
660;660;1,33E+34;https://twitter.com/RheaJunior/status/1325951738751422464;1;#Pregnancy made me love my body like I never, ever had. I think of my baby every time I really spiral down the path of #bodyshaming or start to miss my #anorexic body. I wish my body had been able to keep her but her life will always be the best part of me #babyloss;1;0;0;0;['Pregnancy', 'bodyshaming', 'anorexic', 'babyloss'];"{""entities_wikidata"":[[""<http://www.wikidata.org/entity/Q11995>"",""Pregnancy""],[""<http://www.wikidata.org/entity/Q492323>"",""I""],[""<http://www.wikidata.org/entity/Q438599>"",""Body like  never,""],[""<http://www.wikidata.org/entity/Q341826>"",""Path of bodyshaming""],[""<http://www.wikidata.org/entity/Q155016>"",""Baby every time""],[""<http://www.wikidata.org/entity/Q254327>"",""anorexic body""],[""<http://www.wikidata.org/entity/Q170494>"",""Body""],[""<http://www.wikidata.org/entity/Q322235>"",""Able""],[""<http://www.wikidata.org/entity/Q3>"",""Life""],[""<http://www.wikidata.org/entity/Q1319098>"",""The Best""],[""<http://www.wikidata.org/entity/Q5684>"",""Babyloss""]],""relations_wikidata"":[[""<http://www.wikidata.org/entity/P451>"",""love""],[""<http://www.wikidata.org/entity/P921>"",""think""],[""<http://www.wikidata.org/entity/P236>"",""spiral""],[""<http://www.wikidata.org/entity/P571>"",""start""],[""<http://www.wikidata.org/entity/P2067>"",""miss""],[""<http://www.wikidata.org/entity/P361>"",""wish""]]}
";['http://www.wikidata.org/entity/Q11995', 'http://www.wikidata.org/entity/Q492323', 'http://www.wikidata.org/entity/Q438599', 'http://www.wikidata.org/entity/Q341826', 'http://www.wikidata.org/entity/Q155016', 'http://www.wikidata.org/entity/Q254327', 'http://www.wikidata.org/entity/Q170494', 'http://www.wikidata.org/entity/Q322235', 'http://www.wikidata.org/entity/Q3', 'http://www.wikidata.org/entity/Q1319098', 'http://www.wikidata.org/entity/Q5684'];['Pregnancy', 'I', 'Body like  never,', 'Path of bodyshaming', 'Baby every time', 'anorexic body', 'Body', 'Able', 'Life', 'The Best', 'Babyloss'];['http://www.wikidata.org/entity/Q170494', 'http://www.wikidata.org/entity/Q3'];['Body', 'Life'];[48422, 7784467, 998, 11471, 817765, 48422, 48422, 3];['https://www.wikidata.org/wiki/Q48422', 'https://www.wikidata.org/wiki/Q7784467', 'https://www.wikidata.org/wiki/Q998', 'https://www.wikidata.org/wiki/Q11471', 'https://www.wikidata.org/wiki/Q817765', 'https://www.wikidata.org/wiki/Q48422', 'https://www.wikidata.org/wiki/Q48422', 'https://www.wikidata.org/wiki/Q3', 'https://www.wikidata.org/wiki/Q836630'];['cadaver', 'Think', 'baby', 'time', 'path', 'cadaver', 'cadaver', 'life']
661;661;1,33E+33;https://twitter.com/NovoHealthHMO/status/1326090786656677888;1;Working from Home comes with its many disadvantages. One of such is the constant urge to binge at every interval.  Here’s how to overcome and beat this unhealthy eating habit.  Tag. Share. Comment. 👇🏽 #BingeEating #Overeating #NovoTips #TuesdayVibes #NovoCare #NovoHealthAfrica https://t.co/Srk9lNpdLP;0;0;1;0;['BingeEating', 'Overeating', 'NovoTips', 'TuesdayVibes', 'NovoCare', 'NovoHealthAfrica'];"{""entities_wikidata"":[[""<http://www.wikidata.org/entity/Q645259>"",""Working from home""],[""<http://www.wikidata.org/entity/Q743842>"",""Disadvantages""],[""<http://www.wikidata.org/entity/Q175362>"",""Constant urge""],[""<http://www.wikidata.org/entity/Q633980>"",""Interval  here\u2019s""],[""<http://www.wikidata.org/entity/Q2741070>"",""This Unhealthy""],[""<http://www.wikidata.org/entity/Q761489>"",""Habit  tag share comment \ud83d\udc47\ud83c\udffd bingeeating over""],[""<http://www.wikidata.org/entity/Q611535>"",""Novotips tuesdayvibes novocare novohealthafrica https://tco/srk9lnpdlp""]],""relations_wikidata"":[[""<http://www.wikidata.org/entity/P495>"",""comes""],[""<http://www.wikidata.org/entity/P159>"",""beat""],[""<http://www.wikidata.org/entity/P921>"",""eating""]]}
";['http://www.wikidata.org/entity/Q645259', 'http://www.wikidata.org/entity/Q743842', 'http://www.wikidata.org/entity/Q175362', 'http://www.wikidata.org/entity/Q633980', 'http://www.wikidata.org/entity/Q2741070', 'http://www.wikidata.org/entity/Q761489', 'http://www.wikidata.org/entity/Q611535'];['Working from home', 'Disadvantages', 'Constant urge', 'Interval  here’s', 'This Unhealthy', 'Habit  tag share comment 👇🏽 bingeeating over', 'Novotips tuesdayvibes novocare novohealthafrica https://tco/srk9lnpdlp'];[];[];[1032, 18703037, 185148, 12029, 781, 2303219, 6014364, 3347756, 3347756, 1089];['https://www.wikidata.org/wiki/Q5281228', 'https://www.wikidata.org/wiki/Q1032', 'https://www.wikidata.org/wiki/Q18703037', 'https://www.wikidata.org/wiki/Q185148', 'https://www.wikidata.org/wiki/Q12029', 'https://www.wikidata.org/wiki/Q781', 'https://www.wikidata.org/wiki/Q46076', 'https://www.wikidata.org/wiki/Q2303219', 'https://www.wikidata.org/wiki/Q6014364', 'https://www.wikidata.org/wiki/Q17081451', 'https://www.wikidata.org/wiki/Q3347756', 'https://www.wikidata.org/wiki/Q3347756', 'https://www.wikidata.org/wiki/Q1089'];['Niger', 'Urge', 'real interval', 'addiction', 'Antigua and Barbuda', 'binge eating', 'inch per second', 'Ovo', 'Ovo', 'palladium']
662;662;1,33E+34;https://twitter.com/KathrynGiddy/status/1326125511144255490;1;So much more needs to be done. #anorexia #mentalhealth  #training for #medics #evidence and #monitoring;0;0;0;0;['anorexia', 'mentalhealth', 'training', 'medics', 'evidence', 'monitoring'];"{""entities_wikidata"":[[""<http://www.wikidata.org/entity/Q3521992>"",""Needs""],[""<http://www.wikidata.org/entity/Q6806787>"",""anorexia mentalhealth  training for medics evidence""],[""<http://www.wikidata.org/entity/Q1421432>"",""Monitoring""]],""relations_wikidata"":[]}
";['http://www.wikidata.org/entity/Q3521992', 'http://www.wikidata.org/entity/Q6806787', 'http://www.wikidata.org/entity/Q1421432'];['Needs', 'anorexia mentalhealth  training for medics evidence', 'Monitoring'];[];[];[190258, 918385, 1347572];['https://www.wikidata.org/wiki/Q190258', 'https://www.wikidata.org/wiki/Q918385', 'https://www.wikidata.org/wiki/Q1347572'];['need', 'training', 'evidence']
663;663;1,33E+34;https://twitter.com/StudyEstra/status/1326152598517411842;1;A new study from @kingsedresearch is now recruiting women to help understand the overlap between anorexia and bone health. £20 reimbursement following completion. If interested, please visit https://t.co/OX6MV9YDS6 for more information! #edresearch #mentalhealthresearch https://t.co/PnuHb5xxnk;0;0;1;1;['edresearch', 'mentalhealthresearch'];"{""entities_wikidata"":[[""<http://www.wikidata.org/entity/Q2039364>"",""New study from @kingsedresearch""],[""<http://www.wikidata.org/entity/Q467>"",""Women""],[""<http://www.wikidata.org/entity/Q20033>"",""help""],[""<http://www.wikidata.org/entity/Q4004609>"",""Understand""],[""<http://www.wikidata.org/entity/Q254327>"",""Anorexia""],[""<http://www.wikidata.org/entity/Q5159092>"",""Overlap between""],[""<http://www.wikidata.org/entity/Q5690639>"",""Bone health \u00a320 reimbursement""],[""<http://www.wikidata.org/entity/Q1651094>"",""Completion if interested,""],[""<http://www.wikidata.org/entity/Q209615>"",""https://tco/ox6mv9yds6 for more information edresearch mentalhealthresearch https://tco/pnuhb5xxnk""]],""relations_wikidata"":[[""<http://www.wikidata.org/entity/P39>"",""help""],[""<http://www.wikidata.org/entity/P710>"",""overlap between""]]}
";['http://www.wikidata.org/entity/Q2039364', 'http://www.wikidata.org/entity/Q467', 'http://www.wikidata.org/entity/Q20033', 'http://www.wikidata.org/entity/Q4004609', 'http://www.wikidata.org/entity/Q254327', 'http://www.wikidata.org/entity/Q5159092', 'http://www.wikidata.org/entity/Q5690639', 'http://www.wikidata.org/entity/Q1651094', 'http://www.wikidata.org/entity/Q209615'];['New study from @kingsedresearch', 'Women', 'help', 'Understand', 'Anorexia', 'Overlap between', 'Bone health £20 reimbursement', 'Completion if interested,', 'https://tco/ox6mv9yds6 for more information edresearch mentalhealthresearch https://tco/pnuhb5xxnk'];['http://www.wikidata.org/entity/Q467', 'http://www.wikidata.org/entity/Q1643184', 'http://www.wikidata.org/entity/Q254327'];['Women', 'help', 'Anorexia'];[28106657, 467, 5159092, 254327, 265868, 12147, 11028];['https://www.wikidata.org/wiki/Q28106657', 'https://www.wikidata.org/wiki/Q467', 'https://www.wikidata.org/wiki/Q5159092', 'https://www.wikidata.org/wiki/Q254327', 'https://www.wikidata.org/wiki/Q265868', 'https://www.wikidata.org/wiki/Q760125', 'https://www.wikidata.org/wiki/Q12147', 'https://www.wikidata.org/wiki/Q2990590', 'https://www.wikidata.org/wiki/Q11028', 'https://www.wikidata.org/wiki/Q34020'];['model sheet', 'woman', 'concurrency', 'anorexia', 'bone', 'health', 'information']
664;664;1,33E+34;https://twitter.com/StudyEstra/status/1326168494296035329;1;A great study by the Eating Disorders Department at King's College London. Looking for people with current anorexia nervosa for a paid online survey.  #mentalhealth #paid #anorexia #anorexiarecovery #edtwt #MentalHealthMatters;0;0;1;1;['mentalhealth', 'paid', 'anorexia', 'anorexiarecovery', 'edtwt', 'MentalHealthMatters'];"<!DOCTYPE HTML PUBLIC ""-//W3C//DTD HTML 3.2 Final//EN"">
<title>500 Internal Server Error</title>
<h1>Internal Server Error</h1>
<p>The server encountered an internal error and was unable to complete your request. Either the server is overloaded or there is an error in the application.</p>
";['No entity'];['No entity'];[];[];[28106657, 5, 131749, 254327, 758004];['https://www.wikidata.org/wiki/Q2135807', 'https://www.wikidata.org/wiki/Q28106657', 'https://www.wikidata.org/wiki/Q5', 'https://www.wikidata.org/wiki/Q131749', 'https://www.wikidata.org/wiki/Q3352745', 'https://www.wikidata.org/wiki/Q254327', 'https://www.wikidata.org/wiki/Q758004'];['model sheet', 'human', 'anorexia nervosa', 'anorexia', 'Atter']
665;665;1,33E+33;https://twitter.com/redbragirl/status/1326180719278895111;1;⚡♣️🧨 important!!!!! METODO SAKUMA Google it Googleen, van a amar  #thinspo #anagirl #anaymia #metodosakuma #sakuma #anorexic #anatips;1;1;0;0;['thinspo', 'anagirl', 'anaymia', 'metodosakuma', 'sakuma', 'anorexic', 'anatips'];"{""entities_wikidata"":[[""<http://www.wikidata.org/entity/Q3307410>"",""metodo""],[""<http://www.wikidata.org/entity/Q138732>"",""\u26a1\u2663\ufe0f\ud83e\udde8 important  sakuma google it googleen, van a amar  thinspo anagirl anaymia metodosakuma sakuma anorexic anatips""],[""<http://www.wikidata.org/entity/Q138732>"",""Sakuma""],[""<http://www.wikidata.org/entity/Q138732>"",""\u26a1\u2663\ufe0f\ud83e\udde8 important metodo  google it googleen, van a amar  thinspo anagirl anaymia metodosakuma sakuma anorexic anatips""]],""relations_wikidata"":[]}
";['http://www.wikidata.org/entity/Q3307410', 'http://www.wikidata.org/entity/Q138732', 'http://www.wikidata.org/entity/Q138732', 'http://www.wikidata.org/entity/Q138732'];['metodo', '⚡♣️🧨 important  sakuma google it googleen, van a amar  thinspo anagirl anaymia metodosakuma sakuma anorexic anatips', 'Sakuma', '⚡♣️🧨 important metodo  google it googleen, van a amar  thinspo anagirl anaymia metodosakuma sakuma anorexic anatips'];[];[];[1143151, 686];['https://www.wikidata.org/wiki/Q1143151', 'https://www.wikidata.org/wiki/Q686', 'https://www.wikidata.org/wiki/Q59821992', 'https://www.wikidata.org/wiki/Q21511632'];['Pro-ana', 'Vanuatu']
666;666;1,33E+34;https://twitter.com/HEAL_Food/status/1326187899554029568;1;In 2019, 10.5% of all U.S. households were food insecure at some point in the year. #COVID19 has worsened the problem: researchers found that food insecurity more than doubled in 2020— 23% of households are now finding it hard to put food on their tables: https://t.co/QRuOFajluJ;0;0;1;1;['COVID19'];"{""entities_wikidata"":[[""<http://www.wikidata.org/entity/Q14906890>"",""Covid19""],[""<http://www.wikidata.org/entity/Q5582564>"",""Food insecure at some point in the year""],[""<http://www.wikidata.org/entity/Q6128559>"",""Problem: researchers""],[""<http://www.wikidata.org/entity/Q5582564>"",""food insecurity""],[""<http://www.wikidata.org/entity/Q181278>"",""2020\u2014 23% of households""],[""<http://www.wikidata.org/entity/Q72276>"",""hard to put food on their tables: https://tco/qruofajluj""]],""relations_wikidata"":[[""<http://www.wikidata.org/entity/P703>"",""found""],[""<http://www.wikidata.org/entity/P555>"",""doubled""],[""<http://www.wikidata.org/entity/P571>"",""finding""],[""<http://www.wikidata.org/entity/P1538>"",""households""]]}
";['http://www.wikidata.org/entity/Q14906890', 'http://www.wikidata.org/entity/Q5582564', 'http://www.wikidata.org/entity/Q6128559', 'http://www.wikidata.org/entity/Q5582564', 'http://www.wikidata.org/entity/Q181278', 'http://www.wikidata.org/entity/Q72276'];['Covid19', 'Food insecure at some point in the year', 'Problem: researchers', 'food insecurity', '2020— 23% of households', 'hard to put food on their tables: https://tco/qruofajluj'];['http://www.wikidata.org/entity/Q84263196'];['Covid19'];[259059, 2095, 156389, 577, 759676, 1650915, 2095, 259059, 2095, 496946];['https://www.wikidata.org/wiki/Q259059', 'https://www.wikidata.org/wiki/Q2095', 'https://www.wikidata.org/wiki/Q156389', 'https://www.wikidata.org/wiki/Q577', 'https://www.wikidata.org/wiki/Q759676', 'https://www.wikidata.org/wiki/Q1650915', 'https://www.wikidata.org/wiki/Q2095', 'https://www.wikidata.org/wiki/Q259059', 'https://www.wikidata.org/wiki/Q2095', 'https://www.wikidata.org/wiki/Q496946'];['household', 'food', 'point', 'year', 'task', 'researcher', 'food', 'household', 'food', 'table']
